"subjid","rownum","submission_date","expectedness","expectedness_qemo","expectedness_qlabel","pleasantness","pleasantness_qemo","pleasantness_qlabel","goal_consistency","goal_consistency_qemo","goal_consistency_qlabel","fairness","fairness_qemo","fairness_qlabel","agent_cause","agent_cause_qemo","agent_cause_qlabel","agent_intention","agent_intention_qemo","agent_intention_qlabel","self_cause","self_cause_qemo","self_cause_qlabel","close_others","close_others_qemo","close_others_qlabel","control","control_qemo","control_qlabel","altering","altering_qemo","altering_qlabel","moral","moral_qemo","moral_qlabel","selfesteem","selfesteem_qemo","selfesteem_qlabel","suddenness","suddenness_qemo","suddenness_qlabel","familiarity","familiarity_qemo","familiarity_qlabel","future","future_qemo","future_qlabel","past","past_qemo","past_qlabel","occurred","occurred_qemo","occurred_qlabel","certainty","certainty_qemo","certainty_qlabel","repetition","repetition_qemo","repetition_qlabel","coping","coping_qemo","coping_qlabel","mental_states","mental_states_qemo","mental_states_qlabel","others_knowledge","others_knowledge_qemo","others_knowledge_qlabel","bodily_disease","bodily_disease_qemo","bodily_disease_qlabel","people","people_qemo","people_qlabel","relevance","relevance_qemo","relevance_qlabel","freedom","freedom_qemo","freedom_qlabel","pressure","pressure_qemo","pressure_qlabel","consequences","consequences_qemo","consequences_qlabel","danger","danger_qemo","danger_qlabel","self_involvement","self_involvement_qemo","self_involvement_qlabel","main_character","main_character_qemo","main_character_qlabel","remember","remember_qemo","remember_qlabel","self_consistency","self_consistency_qemo","self_consistency_qlabel","relationship_influence","relationship_influence_qemo","relationship_influence_qlabel","agent_situation","agent_situation_qemo","agent_situation_qlabel","attention","attention_qemo","attention_qlabel","psychological_change","psychological_change_qemo","psychological_change_qlabel","safey","safey_qemo","safey_qlabel","knowledge_change","knowledge_change_qemo","knowledge_change_qlabel","emotion","emotion_qemo","emotion_qlabel","Guilty_extent","Content_extent","Lonely_extent","Excited_extent","Hopeful_extent","Devastated_extent","Proud_extent","Apprehensive_extent","Disgusted_extent","Embarrassed_extent","Jealous_extent","Joyful_extent","Impressed_extent","Grateful_extent","Terrified_extent","Furious_extent","Nostalgic_extent","Disappointed_extent","Annoyed_extent","Surprised_extent","Neutral_extent","city","country","age","gender","thoughts","response_noface","response_intune","response_nothought","response_needverbal","response_facevoice","response_surprised"
"Ndim21a_q047_02_897","914","2014-04-02","10","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","10","Nostalgic","q190","5","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","8","Nostalgic","q190","5","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","7","Nostalgic","q190","9","Nostalgic","q190","9","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","9","Nostalgic","q190","6","Disappointed","q190","10","Nostalgic","q190","0","Nostalgic","q190","9","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","0","Nostalgic","q190","10","Nostalgic","q190","6","Nostalgic","q190","1","Nostalgic","q190","5","Nostalgic","q190","Nostalgic","NULL","NULL","0","10","0","8","8","0","10","0","0","0","5","10","6","8","0","0","10","0","0","7","NULL","Montgomery","USA","62","Female"," No, thank you!","8","NULL","0","2","8","2"
"Ndim21a_q048_01_766","915","NULL","2","Furious","q69","2","Furious","q69","1","Furious","q69","4","Furious","q69","8","Furious","q69","9","Furious","q69","1","Furious","q69","0","Furious","q69","1","Furious","q69","3","Furious","q69","5","Furious","q69","6","Furious","q69","8","Furious","q69","1","Furious","q69","7","Furious","q69","0","Furious","q69","9","Furious","q69","3","Furious","q69","7","Furious","q69","8","Furious","q69","8","Furious","q69","7","Furious","q69","0","Furious","q69","8","Furious","q69","4","Furious","q69","9","Furious","q69","3","Furious","q69","7","Furious","q69","8","Furious","q69","2","Furious","q69","10","Furious","q69","9","Furious","q69","3","Furious","q69","0","Furious","q69","8","Furious","q69","8","Furious","q69","7","Furious","q69","4","Furious","q69","7","Furious","q69","Furious","NULL","NULL","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","1","1","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","916","NULL","8","Hopeful","q152","7","Hopeful","q152","9","Hopeful","q152","9","Hopeful","q152","9","Hopeful","q152","9","Hopeful","q152","2","Hopeful","q152","0","Hopeful","q152","2","Hopeful","q152","2","Hopeful","q152","9","Hopeful","q152","9","Hopeful","q152","1","Hopeful","q152","6","Hopeful","q152","7","Hopeful","q152","1","Hopeful","q152","9","Hopeful","q152","4","Hopeful","q152","7","Hopeful","q152","10","Hopeful","q152","8","Hopeful","q152","8","Hopeful","q152","0","Hopeful","q152","10","Hopeful","q152","8","Hopeful","q152","9","Hopeful","q152","8","Hopeful","q152","9","Hopeful","q152","9","Hopeful","q152","6","Hopeful","q152","10","Hopeful","q152","10","Furious","q152","8","Hopeful","q152","4","Hopeful","q152","5","Hopeful","q152","10","Hopeful","q152","6","Hopeful","q152","3","Hopeful","q152","7","Hopeful","q152","Hopeful","NULL","NULL","0","3","0","3","9","0","0","6","0","0","0","6","8","0","0","0","5","0","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","917","NULL","8","Hopeful","q160","9","Hopeful","q160","8","Hopeful","q160","6","Hopeful","q160","0","Hopeful","q160","6","Hopeful","q160","7","Hopeful","q160","1","Hopeful","q160","1","Hopeful","q160","10","Hopeful","q160","5","Hopeful","q160","8","Hopeful","q160","1","Hopeful","q160","8","Hopeful","q160","10","Hopeful","q160","1","Hopeful","q160","1","Hopeful","q160","1","Hopeful","q160","8","Hopeful","q160","10","Hopeful","q160","8","Hopeful","q160","8","Hopeful","q160","1","Hopeful","q160","9","Hopeful","q160","8","Hopeful","q160","10","Hopeful","q160","7","Hopeful","q160","2","Hopeful","q160","8","Hopeful","q160","3","Hopeful","q160","10","Hopeful","q160","8","Hopeful","q160","9","Hopeful","q160","2","Hopeful","q160","9","Hopeful","q160","8","Hopeful","q160","4","Hopeful","q160","2","Hopeful","q160","6","Hopeful","q160","Hopeful","NULL","NULL","0","7","0","1","8","0","2","4","0","0","0","7","1","2","0","0","1","0","1","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","918","NULL","9","Proud","q194","10","Proud","q194","10","Proud","q194","9","Proud","q194","9","Proud","q194","10","Proud","q194","10","Proud","q194","2","Proud","q194","8","Proud","q194","10","Proud","q194","9","Proud","q194","9","Proud","q194","1","Proud","q194","9","Proud","q194","9","Proud","q194","1","Proud","q194","1","Proud","q194","9","Proud","q194","9","Proud","q194","10","Proud","q194","2","Proud","q194","8","Proud","q194","1","Proud","q194","3","Proud","q194","9","Proud","q194","9","Proud","q194","9","Proud","q194","8","Proud","q194","10","Proud","q194","9","Proud","q194","10","Proud","q194","10","Proud","q194","10","Proud","q194","3","Proud","q194","1","Proud","q194","9","Proud","q194","7","Proud","q194","2","Proud","q194","3","Hopeful","q194","Proud","NULL","NULL","0","6","0","6","6","0","9","6","0","0","0","3","1","6","3","0","0","0","0","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","919","NULL","7","Hopeful","q156","9","Hopeful","q156","8","Hopeful","q156","8","Hopeful","q156","8","Hopeful","q156","9","Hopeful","q156","4","Hopeful","q156","3","Hopeful","q156","4","Hopeful","q156","7","Hopeful","q156","9","Hopeful","q156","10","Hopeful","q156","7","Hopeful","q156","7","Hopeful","q156","8","Hopeful","q156","2","Hopeful","q156","8","Hopeful","q156","7","Hopeful","q156","8","Hopeful","q156","9","Hopeful","q156","8","Hopeful","q156","7","Hopeful","q156","1","Hopeful","q156","9","Hopeful","q156","9","Hopeful","q156","8","Proud","q156","8","Hopeful","q156","7","Hopeful","q156","9","Hopeful","q156","9","Hopeful","q156","10","Hopeful","q156","10","Hopeful","q156","9","Hopeful","q156","2","Hopeful","q156","1","Hopeful","q156","9","Hopeful","q156","6","Hopeful","q156","3","Hopeful","q156","8","Hopeful","q156","Hopeful","NULL","NULL","0","6","0","3","8","0","8","6","0","0","0","6","7","6","0","0","1","0","0","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","920","NULL","1","Surprised","q119","6","Surprised","q119","3","Surprised","q119","6","Surprised","q119","10","Surprised","q119","8","Surprised","q119","0","Surprised","q119","0","Surprised","q119","0","Surprised","q119","1","Surprised","q119","4","Hopeful","q119","6","Surprised","q119","6","Surprised","q119","0","Surprised","q119","0","Surprised","q119","2","Surprised","q119","0","Surprised","q119","3","Surprised","q119","0","Surprised","q119","10","Surprised","q119","10","Surprised","q119","8","Surprised","q119","1","Surprised","q119","10","Surprised","q119","0","Surprised","q119","10","Surprised","q119","1","Surprised","q119","1","Surprised","q119","10","Surprised","q119","0","Surprised","q119","0","Surprised","q119","9","Surprised","q119","2","Surprised","q119","1","Surprised","q119","9","Surprised","q119","1","Surprised","q119","1","Surprised","q119","1","Surprised","q119","8","Surprised","q119","Surprised","NULL","NULL","0","6","0","1","6","0","0","1","0","1","0","1","2","2","0","0","0","1","1","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","921","NULL","9","Nostalgic","q184","9","Nostalgic","q184","9","Nostalgic","q184","9","Nostalgic","q184","8","Nostalgic","q184","9","Nostalgic","q184","10","Nostalgic","q184","2","Nostalgic","q184","7","Nostalgic","q184","9","Nostalgic","q184","9","Nostalgic","q184","9","Nostalgic","q184","1","Nostalgic","q184","10","Nostalgic","q184","1","Nostalgic","q184","10","Nostalgic","q184","10","Nostalgic","q184","9","Nostalgic","q184","10","Nostalgic","q184","10","Nostalgic","q184","0","Nostalgic","q184","6","Nostalgic","q184","2","Nostalgic","q184","1","Nostalgic","q184","1","Nostalgic","q184","10","Nostalgic","q184","0","Nostalgic","q184","2","Nostalgic","q184","10","Nostalgic","q184","9","Nostalgic","q184","10","Nostalgic","q184","9","Nostalgic","q184","10","Nostalgic","q184","1","Surprised","q184","5","Nostalgic","q184","8","Nostalgic","q184","7","Nostalgic","q184","0","Nostalgic","q184","2","Nostalgic","q184","Nostalgic","NULL","NULL","0","8","1","0","2","0","7","0","0","0","0","3","3","6","0","0","10","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","922","NULL","3","Annoyed","q10","3","Annoyed","q10","1","Annoyed","q10","3","Annoyed","q10","9","Annoyed","q10","9","Annoyed","q10","1","Annoyed","q10","7","Annoyed","q10","4","Annoyed","q10","9","Annoyed","q10","4","Annoyed","q10","2","Annoyed","q10","1","Annoyed","q10","6","Annoyed","q10","10","Annoyed","q10","1","Annoyed","q10","1","Annoyed","q10","2","Annoyed","q10","8","Annoyed","q10","10","Annoyed","q10","10","Annoyed","q10","10","Annoyed","q10","0","Annoyed","q10","7","Nostalgic","q10","7","Annoyed","q10","9","Annoyed","q10","8","Annoyed","q10","7","Annoyed","q10","1","Annoyed","q10","2","Annoyed","q10","10","Annoyed","q10","9","Annoyed","q10","2","Annoyed","q10","8","Annoyed","q10","9","Annoyed","q10","8","Annoyed","q10","7","Annoyed","q10","2","Annoyed","q10","2","Annoyed","q10","Annoyed","NULL","NULL","0","0","6","0","4","0","0","0","0","5","0","0","0","0","0","1","0","8","8","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","923","NULL","2","Impressed","q167","8","Impressed","q167","2","Impressed","q167","8","Impressed","q167","10","Impressed","q167","9","Impressed","q167","1","Impressed","q167","1","Impressed","q167","1","Impressed","q167","0","Impressed","q167","10","Impressed","q167","9","Impressed","q167","2","Impressed","q167","8","Impressed","q167","9","Impressed","q167","1","Annoyed","q167","10","Impressed","q167","1","Impressed","q167","9","Impressed","q167","9","Impressed","q167","3","Impressed","q167","10","Impressed","q167","1","Impressed","q167","1","Impressed","q167","4","Impressed","q167","9","Impressed","q167","7","Impressed","q167","7","Impressed","q167","1","Impressed","q167","3","Impressed","q167","3","Impressed","q167","10","Impressed","q167","9","Impressed","q167","1","Impressed","q167","9","Impressed","q167","9","Impressed","q167","8","Impressed","q167","1","Impressed","q167","9","Impressed","q167","Impressed","NULL","NULL","0","1","0","1","1","1","1","8","0","0","0","0","8","1","0","0","0","9","0","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q049_01_566","924","2014-04-02","1","Disgusted","q50","0","Disgusted","q50","8","Disgusted","q50","0","Disgusted","q50","10","Disgusted","q50","4","Disgusted","q50","0","Disgusted","q50","0","Disgusted","q50","2","Disgusted","q50","10","Disgusted","q50","4","Disgusted","q50","5","Disgusted","q50","0","Disgusted","q50","0","Disgusted","q50","0","Disgusted","q50","0","Disgusted","q50","9","Disgusted","q50","5","Disgusted","q50","5","Disgusted","q50","7","Disgusted","q50","5","Disgusted","q50","8","Disgusted","q50","0","Disgusted","q50","0","Disgusted","q50","6","Disgusted","q50","2","Disgusted","q50","5","Disgusted","q50","1","Disgusted","q50","10","Disgusted","q50","9","Disgusted","q50","10","Disgusted","q50","8","Disgusted","q50","5","Disgusted","q50","5","Disgusted","q50","10","Disgusted","q50","10","Disgusted","q50","2","Disgusted","q50","0","Disgusted","q50","7","Disgusted","q50","Disgusted","NULL","NULL","0","0","0","0","0","0","0","8","10","7","0","0","0","0","0","10","0","10","10","10","NULL","NULL","USA","31","Male","The sliding scale where you had to move it from left to right was off. The way they showed up was uneven so it made it hard to tell which exact one you were moving. I had to count them to try and make sure I was on the right row. Just thought you'd want to know.  ","5","NULL","2","5","8","3"
"Ndim21a_q048_01_766","925","NULL","9","Excited","q131","8","Excited","q131","8","Excited","q131","6","Excited","q131","8","Excited","q131","9","Excited","q131","2","Excited","q131","1","Excited","q131","5","Excited","q131","9","Excited","q131","6","Excited","q131","6","Excited","q131","1","Excited","q131","8","Excited","q131","8","Excited","q131","9","Excited","q131","2","Excited","q131","1","Excited","q131","6","Excited","q131","10","Excited","q131","1","Excited","q131","9","Excited","q131","1","Excited","q131","1","Excited","q131","1","Excited","q131","9","Impressed","q131","2","Excited","q131","6","Excited","q131","10","Excited","q131","10","Excited","q131","9","Excited","q131","9","Excited","q131","7","Excited","q131","1","Excited","q131","1","Excited","q131","8","Excited","q131","3","Excited","q131","1","Excited","q131","4","Excited","q131","Excited","NULL","NULL","0","0","0","7","8","0","0","10","0","0","1","1","2","0","0","0","0","0","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","926","NULL","8","Hopeful","q155","8","Hopeful","q155","9","Hopeful","q155","8","Hopeful","q155","9","Hopeful","q155","8","Hopeful","q155","1","Hopeful","q155","6","Hopeful","q155","8","Hopeful","q155","9","Hopeful","q155","9","Hopeful","q155","8","Hopeful","q155","2","Hopeful","q155","8","Hopeful","q155","9","Hopeful","q155","2","Hopeful","q155","9","Hopeful","q155","2","Hopeful","q155","7","Hopeful","q155","9","Hopeful","q155","8","Hopeful","q155","6","Hopeful","q155","7","Hopeful","q155","10","Hopeful","q155","7","Hopeful","q155","9","Hopeful","q155","8","Hopeful","q155","8","Hopeful","q155","7","Excited","q155","4","Hopeful","q155","10","Hopeful","q155","9","Hopeful","q155","8","Hopeful","q155","8","Hopeful","q155","9","Hopeful","q155","10","Hopeful","q155","8","Hopeful","q155","7","Hopeful","q155","8","Hopeful","q155","Hopeful","NULL","NULL","0","3","0","4","8","5","0","6","0","0","0","3","3","3","0","0","0","0","0","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","927","NULL","8","Nostalgic","q190","8","Nostalgic","q190","9","Nostalgic","q190","8","Nostalgic","q190","9","Nostalgic","q190","9","Nostalgic","q190","3","Nostalgic","q190","8","Nostalgic","q190","9","Nostalgic","q190","2","Nostalgic","q190","9","Nostalgic","q190","9","Nostalgic","q190","1","Nostalgic","q190","9","Nostalgic","q190","8","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","8","Nostalgic","q190","9","Nostalgic","q190","10","Nostalgic","q190","2","Nostalgic","q190","9","Nostalgic","q190","8","Nostalgic","q190","8","Nostalgic","q190","3","Nostalgic","q190","9","Nostalgic","q190","1","Nostalgic","q190","2","Hopeful","q190","9","Nostalgic","q190","7","Nostalgic","q190","10","Nostalgic","q190","10","Nostalgic","q190","9","Nostalgic","q190","8","Nostalgic","q190","8","Nostalgic","q190","9","Nostalgic","q190","6","Nostalgic","q190","1","Nostalgic","q190","6","Nostalgic","q190","Nostalgic","NULL","NULL","0","9","0","1","6","0","6","0","0","0","0","8","6","6","0","0","10","0","0","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q048_01_766","928","2014-04-02","2","Guilty","q77","1","Guilty","q77","3","Guilty","q77","6","Guilty","q77","9","Guilty","q77","3","Guilty","q77","10","Guilty","q77","8","Guilty","q77","9","Guilty","q77","9","Guilty","q77","2","Guilty","q77","1","Guilty","q77","8","Guilty","q77","1","Guilty","q77","9","Guilty","q77","1","Guilty","q77","10","Guilty","q77","2","Guilty","q77","7","Guilty","q77","2","Guilty","q77","8","Guilty","q77","2","Guilty","q77","8","Guilty","q77","1","Guilty","q77","8","Guilty","q77","9","Guilty","q77","9","Guilty","q77","8","Guilty","q77","2","Guilty","q77","9","Guilty","q77","10","Guilty","q77","9","Guilty","q77","7","Guilty","q77","8","Guilty","q77","1","Guilty","q77","9","Nostalgic","q77","9","Guilty","q77","8","Guilty","q77","7","Guilty","q77","Guilty","NULL","NULL","9","0","6","2","8","1","0","9","1","9","0","0","0","0","2","0","0","0","2","8","NULL","Amarillo","USA","38","FEMALE"," was fun to think about, I thoroughly enjoyed, would liked to have had more time to complete more, good luck with your studies.","5","NULL","5","5","5","5"
"Ndim21a_q053_01_536","929","NULL","0","Embarrassed","q54","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","10","Embarrassed","q54","NULL","NULL","NULL","5","Embarrassed","q54","0","Embarrassed","q54","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","Embarrassed","q54","5","Embarrassed","q54","NULL","NULL","NULL","NULL","NULL","NULL","10","Embarrassed","q54","NULL","NULL","NULL","10","Embarrassed","q54","8","Embarrassed","q54","NULL","NULL","NULL","10","Embarrassed","q54","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7","Embarrassed","q54","NULL","NULL","NULL","Embarrassed","NULL","NULL","0","0","8","5","0","10","10","8","5","8","0","0","0","0","0","2","0","8","7","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q053_02_421","930","NULL","1","Embarrassed","q54","6","Embarrassed","q54","2","Embarrassed","q54","8","Embarrassed","q54","10","Embarrassed","q54","0","Embarrassed","q54","8","Embarrassed","q54","10","Embarrassed","q54","7","Embarrassed","q54","5","Embarrassed","q54","3","Embarrassed","q54","5","Embarrassed","q54","7","Embarrassed","q54","9","Embarrassed","q54","0","Embarrassed","q54","7","Embarrassed","q54","0","Embarrassed","q54","6","Embarrassed","q54","6","Embarrassed","q54","6","Embarrassed","q54","4","Embarrassed","q54","8","Embarrassed","q54","10","Embarrassed","q54","8","Embarrassed","q54","0","Embarrassed","q54","10","Embarrassed","q54","0","Embarrassed","q54","2","Embarrassed","q54","0","Embarrassed","q54","10","Embarrassed","q54","9","Embarrassed","q54","7","Embarrassed","q54","6","Embarrassed","q54","3","Embarrassed","q54","7","Embarrassed","q54","1","Embarrassed","q54","6","Embarrassed","q54","6","Embarrassed","q54","5","Embarrassed","q54","Embarrassed","NULL","NULL","7","0","0","1","0","0","0","6","0","9","0","0","0","0","0","0","0","7","7","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q055_01_661","931","2014-04-02","0","Embarrassed","q56","0","Embarrassed","q56","1","Embarrassed","q56","0","Embarrassed","q56","0","Embarrassed","q56","0","Embarrassed","q56","8","Embarrassed","q56","10","Embarrassed","q56","1","Embarrassed","q56","5","Embarrassed","q56","4","Embarrassed","q56","2","Embarrassed","q56","10","Embarrassed","q56","5","Embarrassed","q56","9","Embarrassed","q56","0","Embarrassed","q56","10","Embarrassed","q56","9","Embarrassed","q56","5","Embarrassed","q56","1","Embarrassed","q56","10","Embarrassed","q56","10","Embarrassed","q56","10","Embarrassed","q56","10","Embarrassed","q56","8","Embarrassed","q56","0","Embarrassed","q56","10","Embarrassed","q56","0","Embarrassed","q56","10","Embarrassed","q56","0","Embarrassed","q56","10","Embarrassed","q56","10","Embarrassed","q56","1","Embarrassed","q56","9","Embarrassed","q56","7","Embarrassed","q56","9","Embarrassed","q56","9","Embarrassed","q56","0","Embarrassed","q56","0","Embarrassed","q56","Embarrassed","NULL","NULL","2","0","9","0","0","8","0","10","10","10","0","0","0","0","5","1","0","10","10","7","NULL","California","U.S.A.","29","male"," ","2","NULL","0","1","10","3"
"Ndim21a_q056_01_512","932","NULL","NULL","NULL","NULL","5","Embarrassed","q57","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5","Embarrassed","q57","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Embarrassed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
